"","ID","Scientific name","Common name","Listing Status","Year listed/precluded","Year","Regions of occurrence","US vs foreign","Vert vs invert","Species group","Number of counties","County names","County FIPS","Range.Area","Habitat.modification","Overutilization","Pollution","Species.species.interactions","Env.Stochasticity","Demographic.Stochasticity","Total threats","avg_footprint_2009","avg_footprint_1993","absolute_change_footprint","cropland_footprint_2005","cropland_footprint_1992","absolute_change_cropland_footprint","pasture_footprint_2009","pasture_footprint_1993","absolute_change_pasture_footprint","lights_footprint_2009","lights_footprint_1994","absolute_change_lights_footprint","population_footprint_2010","population_footprint_1990","absolute_change_population_footprint","built_footprint_2009","built_footprint_1994","absolute_change_built_footprint","navwater_footprint_2009","navwater_footprint_1994","absolute_change_navwater_footprint","agland_value","avg_employment","per_capita_income","nserve_pop_stability","Education","public_mang_shannons_diversity","env_ballot_pass_proportion","prior_listed_density","prior_rec_density"
"196",196,"Cicurina madla","Madla Cave Meshweaver","Listed","12/26/2000",2000,"2","US","I","Arachnids",1,"Bexar","48029",3211308851,1,0,1,1,0,0,3,26.3531799877219,25.4006531777827,0.952526809939201,0.28728943338438,1.07626339969372,-0.78897396630934,0.383460949464012,0.266156202143951,0.117304747320061,7.82419601837672,7.36263399693721,0.46156202143951,7.0156202143951,6.2542113323124,0.761408882082701,6.40428790199081,6.00306278713629,0.40122511485452,0,0,0,2.739,3.03118462024256,3.4335,4,0.106428161051894,0.104234930772067,1,3.11399509171658,0.311399509171658
"197",197,"Erigeron decumbens","Willamette daisy","Listed","1/25/2000",2000,"1","US","P","Flowering Plants",13,"Marion, Columbia, Multnomah, Polk, Lincoln, Lane, Tillamook, Washington, Benton, Linn, Yamhill, Clackamas, Douglas","41047, 41009, 41051, 41053, 41041, 41039, 41057, 41067, 41003, 41043, 41071, 41005, 41019",54280501697,1,1,1,0,0,1,4,9.57899893107053,10.1276688917819,-0.54866996071137,0.0592553175317816,0.616518142071553,-0.557262824539771,0.0947745968845176,0.0752936564252216,0.019480940459296,1.71913103211199,1.90245279016116,-0.18332175804917,3.63866615543684,3.3305160766072,0.30815007882964,1.13242984430568,1.2681462399756,-0.13571639566992,0.183465661437831,0.183465661437831,0,6.57875735968375,0.329647284763194,3.30185625830893,NA,0.119439963523284,0.889156234368678,0.538461538461538,2.1554701290918,0.202651037777861
"198",198,"Delphinium luteum","Yellow larkspur","Listed","1/26/2000",2000,"8","US","P","Flowering Plants",2,"Marin, Sonoma","06041, 06097",5429427393,1,1,0,0,0,1,3,12.4426534735939,12.8524894890085,-0.4098360154146,0.0456315514482578,0.0120465009959834,0.0335850504522744,0.365386855195986,0.347309212030174,0.018077643165812,2.45781983041069,2.97092218267315,-0.51310235226246,5.16608839760964,4.67427097279823,0.491817424811409,1.79623975443294,2.23645353710175,-0.44021378266881,0.343632876616961,0.343632876616961,0,13.1977136374917,0.849034284157339,5.60356822775438,3,0.191045399141089,1.41875892959747,1,15.1028817708696,0
"199",199,"Rana sevosa","dusky gopher frog","Listed","12/4/2001",2001,"4","US","V","Amphibians",9,"Mobile, Forrest, Pearl River, Perry, Stone, Greene, Harrison, Jackson, George","01097, 28035, 28109, 28111, 28131, 28041, 28047, 28059, 28039",15766011892,1,0,0,0,1,1,3,11.40286714436,10.7655473659141,0.637319778445899,0.00409817850964004,0.378281524277165,-0.374183345767525,0,0,0,2.46074894937533,1.98997613896914,0.47077281040619,3.92874903838614,3.53253452153702,0.39621451684912,1.48800212009424,1.34348632047247,0.14451579962177,0.320473238957933,0.320473238957933,0,3.08632858141561,0.323926560184279,2.82588861714033,3,0.0693476455384104,1.47125670045672,0,5.51819956726949,0.570848231096844
"200",200,"Pseudocopaeodes eunus obscurus","Carson wandering skipper","Listed","11/29/2001",2001,"8","US","I","Insects",6,"Washoe, Storey, Douglas, Lassen, Carson City, Plumas","32031, 32029, 32005, 06035, 32510, 06063",37590917936,1,0,1,0,1,0,3,7.31964432826799,6.6320182671366,0.68762606113139,0.0251364318055656,0.00637512051277955,0.0187613112927861,0.792963417396664,0.802112765542402,-0.00914934814573798,1.31261806938446,1.13906257002142,0.17355549936304,2.6282164848007,2.13973319616733,0.48848328863337,0.840364464012631,0.824389152033328,0.015975311979303,0,0,0,1.5046304621057,0.102789987905551,3.77607018696445,3,0.0928112073791125,0.699476967687412,0.333333333333333,0.532043405645235,0
"201",201,"Leptodea leptodon","Scaleshell mussel","Listed","10/9/2001",2001,"2, 3, 4, 6","US","I","Clams",54,"Osage, Maries, Miller, Le Flore, St. Francis, Laclede, Jefferson, Sevier, Montgomery, Iron, White, Woodruff, Perry, Gasconade, Franklin, Douglas, Yankton, Dent, Phelps, McCurtain, Dallas, Union, Crawford, Grundy, Pulaski, Cole, Dixon, Monroe, Camden, Callaway, Marion, St. Charles, Clay, Lawrence, Ste. Genevieve, St. Francois, Cedar, Pushmataha, St. Louis, Jackson, Howard, Choctaw, Baxter, St. Louis, Carroll, Clark, Wright, Webster, Crawford, Warren, Franklin, Washington, Texas, Fulton","29151, 29125, 29131, 40079, 05123, 29105, 29099, 05133, 29139, 29093, 05145, 05147, 05105, 29073, 29071, 29067, 46135, 29065, 29161, 40089, 29059, 46127, 29055, 17063, 29169, 29051, 31051, 05095, 29029, 29027, 05089, 29183, 46027, 05075, 29186, 29187, 31027, 40127, 29189, 05067, 05061, 40023, 05005, 29510, 05015, 05019, 29229, 29225, 05033, 29219, 05047, 29221, 29215, 05049",93853181006,1,0,0,0,1,1,3,9.77795952374991,10.3214147436922,-0.54345521994229,0.273198757947673,1.04326856679158,-0.770069808843907,0.0817605025416097,0.0813488926019928,0.000411609939616905,1.48426320004793,1.41357123118087,0.0706919688670602,3.34752171481893,3.15363484816658,0.19388686665235,0.914140971360583,0.95251682646055,-0.038375855099967,0.223630544245443,0.223630544245443,0,2.16120996756527,0.214566621867751,2.73421004397058,4,0.0729195405342899,1.88158891558942,0.0740740740740741,3.07927762173052,0.362267955497709
"202",202,"Astragalus ampullarioides","Shivwits milk-vetch","Listed","9/28/2001",2001,"6","US","P","Flowering Plants",1,"Washington","49053",6285757433,1,0,0,1,0,1,3,6.22207022236278,4.91806517969506,1.30400504266772,0.155629139072848,0.08719646799117,0.068432671081678,1.020655944497,1.07537054556922,-0.0547146010722199,0.777041942604856,0.575055187637969,0.201986754966887,2.56512141280353,1.60138757489751,0.96373383790602,0.555029959003469,0.43046357615894,0.124566382844529,0,0,0,3.116,0.122920747139178,2.6555,3,0.0989233994613267,0.976145505738681,1,1.5908981704417,0
"203",203,"Opuntia X multigeniculata","Blue Diamond cholla","Precluded","10/30/2001",2001,"8","US","P","Flowering Plants",2,"Mohave, Clark","04015, 32003",54914785414,0,0,0,0,0,0,0,6.31085045491212,5.54052789181151,0.77032256310061,0.0359379735817652,0.00879243973585345,0.0271455338459117,2.33043232361776,2.34778990264875,-0.0173575790309899,0.773562550203396,0.677816921878969,0.095745628324427,1.39489021187859,0.800438050953405,0.594452160925185,0.56016110562519,0.485983833395238,0.074177272229952,0.074698458134888,0.0785389064565756,-0.0038404483216876,1.48519492423352,0.227403237686446,3.05135107409317,5,0.0794347526484296,1.12524681313663,0.5,0.509880896172302,0.054630096018461
"204",204,"Astragalus pycnostachyus var. lanosissimus","Ventura Marsh Milk-vetch","Listed","5/21/2001",2001,"8","US","P","Flowering Plants",4,"Santa Barbara, Orange, Ventura, Los Angeles","06083, 06059, 06111, 06037",24416284343,1,0,0,1,0,1,3,16.9937092248299,16.8614335932111,0.1322756316188,0.0906963858642473,0.028765248327321,0.0619311375369263,0.176115336071536,0.174944647670389,0.00117068840114701,4.41170064731708,4.56585812159503,-0.15415747427795,5.28652545222358,4.94338528353837,0.34314016868521,3.8519512296297,3.97176012215525,-0.11980889252555,0.161337593169089,0.161337593169089,0,13.5612167125341,3.45383592422722,4.50090156834522,3,0.137481669773257,0.293808488755229,0.5,7.16734772341277,0.122868818115648
"205",205,"Brachylagus idahoensis","Columbia Basin Pygmy Rabbit","Listed","11/30/2001",2001,"1","US","V","Mammals",6,"Franklin, Benton, Lincoln, Douglas, Adams, Grant","53021, 53005, 53043, 53017, 53001, 53025",30240319150,1,0,0,1,1,1,4,6.54925429113967,7.31516766353123,-0.76591337239156,0.527911252290408,1.58920489104822,-1.06129363875781,0.575461207491714,0.536949996663745,0.038511210827969,0.573216789849527,0.668120932074779,-0.094904142225252,1.74367406880252,1.31469486947435,0.42897919932817,0.324216980919883,0.401422978848932,-0.077205997929049,0.208442756543544,0.208442756543544,0,1.67838828482586,0.06344642033978,2.96525915072706,9,0.0765367348355876,1.47370111893536,0,0.793642417626403,0.363752774745435
"206",206,"Vulpes velox","Swift fox","Precluded","1/8/2001  ",2001,"6, 8","US","V","Mammals",143,"Arapahoe, Baca, Bent, Cheyenne, Crowley, El Paso, Elbert, Huerfano, Kiowa, Kit Carson, Larimer, Las Animas, Lincoln, Logan, Morgan, Otero, Prowers, Pueblo, Washington, Weld, Finney, Ford, Gray, Greeley, Hamilton, Hodgeman, Kearny, Logan, Morton, Scott, Sherman, Wallace, Wichita, Blaine, Carter, Garfield, Glacier, Hill, Phillips, Pondera, Powder River, Prairie, Valley, Bowman, Mercer, Oliver, Slope, Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Hitchcock, Keith, Kimball, Lincoln, McPherson, Morrill, Perkins, Red Willow, Scotts Bluff, Sheridan, Sioux, Chaves, Curry, De Baca, Harding, Lea, Quay, Roosevelt, Union, Beaver, Cimarron, Harper, Texas, Bennett, Butte, Corson, Custer, Fall River, Haakon, Harding, Hughes, Hyde, Jackson, Lyman, Meade, Pennington, Perkins, Shannon, Spink, Stanley, Sully, Carson, Castro, Crane, Crockett, Culberson, Dallam, Deaf Smith, Floyd, Glasscock, Hale, Hansford, Hockley, Howard, Hutchinson, Lipscomb, Lubbock, Martin, Menard, Midland, Moore, Ochiltree, Parmer, Pecos, Potter, Randall, Sherman, Swisher, Albany, Big Horn, Campbell, Carbon, Converse, Crook, Fremont, Goshen, Hot Springs, Johnson, Laramie, Lincoln, Natrona, Niobrara, Park, Platte, Sheridan, Sublette, Sweetwater, Teton, Washakie, Weston","08005, 08009, 08011, 08017, 08025, 08041, 08039, 08055, 08061, 08063, 08069, 08071, 08073, 08075, 08087, 08089, 08099, 08101, 08121, 08123, 20055, 20057, 20069, 20071, 20075, 20083, 20093, 20109, 20129, 20171, 20181, 20199, 20203, 30005, 30011, 30033, 30035, 30041, 30071, 30073, 30075, 30079, 30105, 38011, 38057, 38065, 38087, 31007, 31013, 31033, 31045, 31049, 31069, 31087, 31101, 31105, 31111, 31117, 31123, 31135, 31145, 31157, 31161, 31165, 35005, 35009, 35011, 35021, 35025, 35037, 35041, 35059, 40007, 40025, 40059, 40139, 46007, 46019, 46031, 46033, 46047, 46055, 46063, 46065, 46069, 46071, 46085, 46093, 46103, 46105, 46113, 46115, 46117, 46119, 48065, 48069, 48103, 48105, 48109, 48111, 48117, 48153, 48173, 48189, 48195, 48219, 48227, 48233, 48295, 48303, 48317, 48327, 48329, 48341, 48357, 48369, 48371, 48375, 48381, 48421, 48437, 56001, 56003, 56005, 56007, 56009, 56011, 56013, 56015, 56017, 56019, 56021, 56023, 56025, 56027, 56029, 56031, 56033, 56035, 56037, 56039, 56043, 56045",795602662591,1,1,0,1,0,0,3,5.19739801190342,4.65555472619312,0.5418432857103,0.787253542783732,0.321578087313852,0.46567545546988,1.42042031905195,1.46648615113004,-0.04606583207809,0.352764139691461,0.345515815653231,0.00724832403823,0.799116991267053,0.661931886574412,0.137185104692641,0.193666624640572,0.215895615741607,-0.022228991101035,0.0118166433272121,0.0117874188104827,2.92245167294002e-05,0.633906846900888,0.0327183168482957,3.52380718661801,7,0.100388474153392,1.31764749751355,0.0839160839160839,0.629711316410654,0.21744522502803
"207",207,"Etheostoma chermocki","Vermilion darter","Listed","11/28/2001",2001,"4","US","V","Fishes",2,"Jefferson, Blount","01073, 01009",4548000534,1,0,1,0,0,1,3,16.8089557289078,17.0053644689742,-0.196408740066399,0.00119986287281453,0.19212919554146,-0.190929332668645,0.0144884683619161,0.0144884683619161,0,4.12409452774545,4.3658377540497,-0.24174322630425,5.55756189323906,5.11080764546906,0.44675424777,2.61475937767288,2.82524981009182,-0.21049043241894,0.0279772031167346,0.0279772031167346,0,3.34907243867091,1.06831341897991,3.59281866922235,3,0.093678644793241,0,0,9.45470425487861,0
"208",208,"Astragalus holmgreniorum","Holmgren milk-vetch","Listed","9/28/2001",2001,"2, 6","US","P","Flowering Plants",2,"Mohave, Washington","04015, 49053",40761261397,1,0,0,1,0,1,3,5.41972073485972,4.62395285037461,0.79576788448511,0.111914922002252,0.0522236172663533,0.0596913047358987,1.90779766878402,1.94754858481716,-0.0397509160331402,0.506410761255719,0.384584647433909,0.12182611382181,1.56731297737062,0.978631719076115,0.588681258294505,0.35058716335708,0.281426589924901,0.069160573432179,0.0417596466106534,0.045600094932341,-0.0038404483216876,0.957541623081287,0.0372760790006324,2.51822813692245,3,0.0788049471939749,0.651087766457355,0.5,0.686926729948077,0.0735992924944368
"209",209,"Silene spaldingii","Spalding's Catchfly","Listed","10/10/2001",2001,"1, 6","US","P","Flowering Plants",24,"Sanders, Latah, Lewis, Okanogan, Benewah, Clearwater, Lincoln, Columbia, Lake, Adams, Asotin, Ferry, Nez Perce, Idaho, Lincoln, Flathead, Whitman, Stevens, Garfield, Kootenai, Grant, Spokane, Wallowa, Adams","30089, 16057, 16061, 53047, 16009, 16035, 53043, 53013, 30047, 16003, 53003, 53019, 16069, 16049, 30053, 30029, 53075, 53065, 53023, 16055, 53025, 53063, 41063, 53001",144552064783,1,1,1,0,1,1,5,4.86629859296185,5.18461236208895,-0.318313769127101,0.341573149184115,0.839558873747218,-0.497985724563103,0.286750267971633,0.251338277331381,0.035411990640252,0.442731846232511,0.49977647110996,-0.057044624877449,1.54217515785332,1.29810427161176,0.24407088624156,0.228364668735554,0.270759420625432,-0.042394751889878,0.1667777726727,0.167149316850479,-0.000371544177779015,1.84411288855345,0.045770498055024,2.8564390478592,5,0.096548347592868,1.20664063796351,0.0833333333333333,0.671038494992205,0.22137352412114
"210",210,"Sonorella macrophallus","Wet Canyon talussnail","Precluded","10/30/2001",2001,"2","US","I","Snails",1,"Graham","04009",11972778533,1,0,0,0,0,0,1,4.45638907277243,3.8396031828326,0.61678588993983,0.112377308268175,0,0.112377308268175,2.19389452670105,2.23648311429047,-0.0425885875894201,0.182249209782066,0.149309599068375,0.032939610713691,1.07627682581933,0.553069372816503,0.523207453002827,0.0840126434869406,0.0931625353518549,-0.0091498918649143,0,0,0,0.551,0.00970701994358856,2.2917,3,0.0506244796003331,1.09237876316739,0,1.41988761866293,0.250568403293458
"211",211,"Cicindela ohlone","Ohlone tiger beetle","Listed","10/3/2001",2001,"8","US","I","Insects",2,"Santa Cruz, Santa Clara","06087, 06085",4497177345,1,1,0,1,0,1,4,15.1735030380852,16.1375269648853,-0.964023926800101,0.090222222222222,0.0416724160984089,0.0485498061238131,0.256501537638722,0.242715068859473,0.013786468779249,3.73764968578687,4.35380211258189,-0.61615242679502,5.48853068592058,5.21857668137451,0.26995400454607,2.75635646476802,3.43651825110308,-0.68016178633506,0.15936886863147,0.15936886863147,0,10.0015013128105,2.90258733392245,5.84721228277114,3,0.172002970616422,0.685227583988425,1,17.3442126063187,0
"212",212,"Hackelia venusta","Showy stickseed","Listed","2/6/2002",2002,"1","US","P","Flowering Plants",2,"King, Chelan","53033, 53007",13044155097,1,1,1,1,1,1,6,8.96632307309884,9.25817352811735,-0.29185045501851,0.000904626518480225,0.0230679762212458,-0.0221633497027656,0.0083354872059964,0.00788317394675625,0.00045231325924015,2.07521794956563,2.36221292036928,-0.28699497080365,2.8401298843012,2.53468552611441,0.30544435818679,1.66177972610138,1.95036853185103,-0.28858880574965,0.127371102631092,0.127371102631092,0,11.6932160413545,1.19033083281653,4.52377643895903,3,0.158134113644982,1.08546672661435,0.5,0.996614951549437,0.153325377161452
"213",213,"Ambrosia pumila","San Diego ambrosia","Listed","7/2/2002",2002,"8","US/Foreign","P","Flowering Plants",2,"Riverside, San Diego","06065, 06073",29563329838,1,0,0,1,1,1,4,10.9316295544836,10.1891518147728,0.7424777397108,0.100456638964052,0.059144030322173,0.041312608641879,0.295514849058436,0.298771301521433,-0.00325645246299699,2.63295513298775,2.51358326606824,0.11937186691951,3.80983238503813,3.25854397288128,0.55128841215685,2.13418824020549,2.10042693476088,0.0337613054446102,0.0359767543955868,0.0359767543955868,0,17.0486706280184,0.942115795230874,3.64858793751404,3,0.116221913811951,1.28748950845466,0.5,2.77370649549088,0.033825688969401
"214",214,"Limnanthes pumila ssp. grandiflora","Large-flowered woolly meadowfoam","Listed","11/7/2002",2002,"1","US","P","Flowering Plants",1,"Jackson","41029",7208499985,1,0,1,0,0,0,2,5.5371179089537,5.9630336356012,-0.4259157266475,0.00192784356926467,0.501239328008813,-0.499311484439548,0.409942164692922,0.308868080418617,0.101074084274305,0.664279812723768,0.775957036629028,-0.11167722390526,2.50509501514734,2.31368768934178,0.19140732580556,0.424125585238226,0.531534012668686,-0.10740842743046,0.0528622868011015,0.0528622868011015,0,5.843,0.16563778906632,3.3733,3,0.111178690543256,0.318689370488702,1,1.10980093176764,0.138725116470955
"215",215,"Yermo xanthocephalus","Desert yellowhead","Listed","3/14/2002",2002,"6","US","P","Flowering Plants",1,"Fremont","56013",23784954724,1,1,0,0,1,1,4,3.99630501074726,3.71759393602514,0.27871107472212,0.192588269623577,0.0711992996790196,0.121388969944557,2.18083288173746,2.21705781816666,-0.0362249364291998,0.136229105006461,0.111676184918087,0.024552920088374,0.412814206511318,0.241735795572971,0.171078410938347,0.0541915044395348,0.0562757930718246,-0.0020842886322898,0,0,0,0.916,0.0101299330940866,3.3528,3,0.09746624,0.929453634455634,0,0.378390461719846,0.084086769271077
"216",216,"Antrobia culveri","Tumbling Creek cavesnail","Listed","8/14/2002",2002,"3","US","I","Snails",1,"Taney","29213",1637993911,1,0,0,0,0,1,2,10.6413841966444,10.1671453059697,0.4742388906747,0,0,0,0.192622950819672,0.192622950819672,0,1.90105386416862,1.88348946135831,0.0175644028103101,3.80620608899297,2.96311475409836,0.84309133489461,1.03044496487119,1.41686182669789,-0.3864168618267,0.522779675824418,0.522779675824418,0,1.902,0.229738338752591,2.7997,3,0.103073554456248,0.94937959078761,0,1.83150863983889,0
"217",217,"Lomatium cookii","Cook's lomatium","Listed","11/7/2002",2002,"1","US","P","Flowering Plants",3,"Josephine, Curry, Jackson","41033, 41015, 41029",15670155962,1,1,1,0,0,1,4,4.60166081620614,4.65850958442271,-0.0568487682165699,0.000642614523088223,0.168724512845043,-0.168081898321955,0.330180422394023,0.292412214249525,0.037768208144498,0.387085059496624,0.481999689618158,-0.094914630121534,2.39299287850254,2.14247629168613,0.25051658681641,0.216623326338779,0.298760359129306,-0.082137032790527,0.188027872243854,0.188027872243854,0,6.02814283277629,0.108054444646631,3.22968509295964,3,0.0954878339015099,0.60487019267081,0.333333333333333,1.72302050250647,0.127631148333813
"218",218,"Carex lutea","Golden sedge","Listed","1/23/2002",2002,"4","US","P","Flowering Plants",3,"New Hanover, Pender, Onslow","37129, 37141, 37133",4727811921,1,1,0,0,0,1,3,18.6067715061596,18.2951172794834,0.3116542266762,0.00318591748851796,0.201273969004465,-0.198088051515947,0,0,0,4.78102793837153,4.73394641475586,0.0470815236156694,5.53235551042963,4.99770331999879,0.53465219043084,3.76888228784476,3.84087372416877,-0.0719914363240099,0.463320864372107,0.463320864372107,0,4.67041345535623,0.555588937100614,3.3106032446876,5,0.114407899708981,0.4995311348658,0.333333333333333,5.92240141271897,0
"219",219,"Sorex ornatus relictus","Buena Vista Lake ornate Shrew","Listed","3/6/2002",2002,"8","US","V","Mammals",3,"Kern, San Luis Obispo, Ventura","06029, 06079, 06111",34384248932,1,0,1,1,1,1,5,9.16293365552814,9.00450859255119,0.158425062976951,0.415108730387434,0.23050177151192,0.184606958875514,0.758438907262985,0.806666407424488,-0.048227500161503,1.68401282509879,1.80328827900048,-0.11927545390169,3.08674472644295,2.79619941609235,0.2905453103506,1.21050423912042,1.35972849051212,-0.1492242513917,0.0542987363702451,0.0542987363702451,0,7.12656938989346,0.28160510410302,3.43115039699361,3,0.108931208986494,1.02415946334255,0.333333333333333,3.40272082811479,0.0290830840009811
"220",220,"Rana chiricahuensis","Chiricahua leopard frog","Listed","6/13/2002",2002,"2","US/Foreign","V","Amphibians",17,"Gila, Apache, Yavapai, Cochise, Grant, Santa Cruz, Pinal, Coconino, Socorro, Graham, Sierra, Greenlee, Pima, Catron, Luna, Hidalgo, Navajo","04007, 04001, 04025, 04003, 35017, 04023, 04021, 04005, 35053, 04009, 35051, 04011, 04019, 35003, 35029, 35023, 04017",282783538476,1,0,0,1,1,1,4,4.54580117962093,4.12979029562012,0.416010884000809,0.0815602266475931,0.0107280647362054,0.0708321619113877,1.5887691165417,1.60075388692173,-0.01198477038003,0.292139957618945,0.244460312725894,0.047679644893051,1.06469326767173,0.770540878175795,0.294152389495935,0.17219136561503,0.156851671963787,0.015339693651243,0.00405098146320592,0.00405921462045016,-8.23315724424005e-06,0.705063270779132,0.0351893538557038,2.78321527097592,6,0.0819505246358257,1.41851082152589,0.235294117647059,0.781516495588927,0.109624485806592
"221",221,"Horkelia hendersonii","Henderson's horkelia","Precluded","2/7/2003  ",2003,"1, 8","US","P","Flowering Plants",2,"Siskiyou, Jackson","06093, 41029",23470433277,0,0,0,0,0,0,0,4.08163126507772,4.64593147022418,-0.56430020514646,0.0105087978527494,0.641535366083068,-0.631026568230319,0.242605165129323,0.17712963441572,0.065475530713603,0.376864468509633,0.466155598491473,-0.08929112998184,1.80505947654525,1.64263258474725,0.162426891798,0.226304353736621,0.298189283772074,-0.071884930035453,0.0890618449748842,0.0890618449748842,0,3.52743213551059,0.0604564893733981,3.16072782141671,4,0.112369385549095,0.754146840745233,0.5,1.15038353494986,0.0852135951814708
"222",222,"Lupinus aridus ssp. ashlandensis","Ashland Lupine","Precluded","2/7/2003  ",2003,"1","US","P","Flowering Plants",1,"Jackson","41029",7208499985,0,0,0,0,0,0,0,5.5371179089537,5.9630336356012,-0.4259157266475,0.00192784356926467,0.501239328008813,-0.499311484439548,0.409942164692922,0.308868080418617,0.101074084274305,0.664279812723768,0.775957036629028,-0.11167722390526,2.50509501514734,2.31368768934178,0.19140732580556,0.424125585238226,0.531534012668686,-0.10740842743046,0.0528622868011015,0.0528622868011015,0,5.843,0.16563778906632,3.3733,3,0.111178690543256,0.318689370488702,1,1.38725116470955,0.138725116470955
"223",223,"Polygonum hickmanii","Scotts Valley Polygonum","Listed","4/8/2003",2003,"8","US","P","Flowering Plants",1,"Santa Cruz","06087",1152967426,1,0,1,1,1,1,5,14.8575382906177,16.4685491119051,-1.6110108212874,0,0.0252707581227437,-0.0252707581227437,0.105595667870036,0.0848375451263538,0.0207581227436822,3.35559566787004,4.25812274368231,-0.90252707581227,6.12906137184116,5.8312274368231,0.29783393501806,2.06678700361011,3.06859205776173,-1.00180505415162,0.318587900640556,0.318587900640556,0,22.423,1.25955856796253,4.6415,3,0.161369554809051,0.626930897167881,1,33.8257604859688,0
"224",224,"Urocyon littoralis catalinae","Santa Catalina Island Fox","Listed","3/5/2004",2004,"8","US","V","Mammals",1,"Los Angeles","06037",10510588451,0,0,0,1,1,1,3,18.7931776386113,18.9822333040413,-0.189055665430001,0.176895306859206,0.0645069352080562,0.11238837165115,0,0,0,5.04047121413642,5.41497244917347,-0.37450123503705,5.97691430742922,5.67870036101083,0.298213946418389,4.34163024890747,4.56678700361011,-0.22515675470264,0.123258472084816,0.123258472084816,0,14.027,5.41721429446539,4.2487,3,0.131151406562812,0.23900141696873,1,5.23281833899292,0.0951421516180531
"225",225,"Assiminea pecos","Pecos assiminea snail","Listed","8/9/2005",2005,"2","US/Foreign","I","Snails",3,"Pecos, Reeves, Chaves","48371, 48389, 35005",34877650995,1,0,1,1,1,0,4,4.53347929336292,4.37904789795017,0.15443139541275,0.0739286088688088,0.00136074257666326,0.0725678662921455,2.40873285702094,2.43084769930914,-0.0221148422881998,0.144550093510612,0.179564991290828,-0.035014897780216,0.360131136861536,0.193520712270178,0.166610424591358,0.0756472267536889,0.103264378716925,-0.0276171519632361,0,0,0,0.295830279212443,0.0122605733987447,2.51342611605471,3,0.0500778011824792,0.678265265794896,0,0.573433113453288,0.0573433113453287
"226",226,"Gammarus desperatus","Noel's Amphipod","Listed","8/9/2005",2005,"2","US","I","Crustaceans",1,"Chaves","35005",15713841748,1,0,1,1,1,0,4,5.23674995911886,4.6795826802541,0.55716727886476,0.137898270729081,0,0.137898270729081,2.75986571229493,2.80743649838475,-0.0475707860898198,0.206499018179515,0.218597580287578,-0.012098562108063,0.78792677519478,0.298853487046304,0.489073288148476,0.105149806803066,0.115284727940711,-0.010134921137645,0,0,0,0.307,0.0193059090746292,2.8591,5,0.0650712640816581,0.639219513278259,0,0.381828969402957,0.0636381615671595
"227",227,"Juturnia kosteri","Koster's springsnail","Listed","8/9/2005",2005,"2","US","I","Snails",1,"Chaves","35005",15713841748,1,0,1,1,1,0,4,5.23674995911886,4.6795826802541,0.55716727886476,0.137898270729081,0,0.137898270729081,2.75986571229493,2.80743649838475,-0.0475707860898198,0.206499018179515,0.218597580287578,-0.012098562108063,0.78792677519478,0.298853487046304,0.489073288148476,0.105149806803066,0.115284727940711,-0.010134921137645,0,0,0,0.307,0.0193059090746292,2.8591,5,0.0650712640816581,0.639219513278259,0,0.381828969402957,0.0636381615671595
"228",228,"Pseudanophthalmus pholeter","Greater Adams Cave beetle","Precluded","12/8/2005 ",2005,"4","US","I","Insects",1,"Madison","21151",1132603918,1,0,0,0,0,0,1,15.9494681867019,15.0821654920669,0.867302694634999,0.00607111882046834,0,0.00607111882046834,0,0,0,3.82046834345186,3.49349522983521,0.32697311361665,5,4.60450997398092,0.39549002601908,2.35906331309627,2.22029488291414,0.13876843018213,0.387550773245609,0.387550773245609,0,2.951,0.365882541472896,2.6979,3,0.10574895807796,0.594658000119677,0,4.41460595406487,0
"229",229,"Gila intermedia","Gila chub","Listed","11/2/2005",2005,"2","US/Foreign","V","Fishes",10,"Graham, Pima, Gila, Greenlee, Yavapai, Coconino, Santa Cruz, Pinal, Cochise, Grant","04009, 04019, 04007, 04011, 04025, 04005, 04023, 04021, 04003, 35017",165450070244,1,0,1,1,1,1,5,4.97153734069562,4.38728927723383,0.58424806346179,0.12581081785034,0.0173031801404818,0.108507637709858,1.3714592644014,1.39052892148965,-0.0190696570882498,0.432935349507617,0.350080621657634,0.082854727849983,1.41166369182405,1.03436010768562,0.37730358413843,0.260966714697207,0.226300944631675,0.034665770065532,0.00688666848745006,0.00690066485476527,-1.399636731521e-05,1.03207278374933,0.0541125790203445,3.06345783345193,5,0.088004797375342,1.44852871766467,0.4,1.01541208022601,0.145058868603716
"230",230,"Pseudanophthalmus catorycetes","Lesser Adams Cave Beetle","Precluded","12/8/2005 ",2005,"4","US","I","Insects",1,"Madison","21151",1132603918,1,0,0,0,0,0,1,15.9494681867019,15.0821654920669,0.867302694634999,0.00607111882046834,0,0.00607111882046834,0,0,0,3.82046834345186,3.49349522983521,0.32697311361665,5,4.60450997398092,0.39549002601908,2.35906331309627,2.22029488291414,0.13876843018213,0.387550773245609,0.387550773245609,0,2.951,0.365882541472896,2.6979,3,0.10574895807796,0.594658000119677,0,4.41460595406487,0
